,age,name
65,30,Personal responsibility
66,30,Personal responsibility
67,33,Personal responsibility
68,45,Personal responsibility
69,32,Personal responsibility
70,45,Personal responsibility
71,39,Personal responsibility
72,33,Personal responsibility
73,30,Personal responsibility
74,35,Personal responsibility
75,39,Personal responsibility
76,43,Personal responsibility
77,32,Personal responsibility
78,35,Personal responsibility
79,35,Personal responsibility
80,31,Personal responsibility
81,41,Personal responsibility
82,41,Personal responsibility
83,19,Personal responsibility
84,36,Personal responsibility
85,25,Personal responsibility
86,35,Personal responsibility
87,33,Personal responsibility
88,41,Personal responsibility
89,30,Personal responsibility
90,18,Personal responsibility
91,45,Personal responsibility
92,35,Personal responsibility
93,33,Personal responsibility
94,33,Personal responsibility
95,45,Personal responsibility
96,27,Personal responsibility
97,45,Personal responsibility
98,27,Personal responsibility
99,30,Personal responsibility
100,35,Personal responsibility
101,53,Personal responsibility
102,34,Personal responsibility
103,35,Personal responsibility
104,39,Personal responsibility
105,45,Personal responsibility
106,30,Personal responsibility
107,29,Personal responsibility
108,36,Personal responsibility
109,30,Personal responsibility
110,30,Personal responsibility
111,33,Personal responsibility
112,44,Personal responsibility
0,41,Government initiatives
1,43,Government initiatives
2,40,Government initiatives
3,41,Government initiatives
4,37,Government initiatives
5,31,Government initiatives
6,39,Government initiatives
7,35,Government initiatives
8,46,Government initiatives
9,55,Government initiatives
10,50,Government initiatives
11,42,Government initiatives
12,43,Government initiatives
13,39,Government initiatives
14,35,Government initiatives
15,62,Government initiatives
16,43,Government initiatives
17,49,Government initiatives
18,16,Government initiatives
19,13,Government initiatives
20,41,Government initiatives
21,28,Government initiatives
22,38,Government initiatives
23,43,Government initiatives
24,32,Government initiatives
25,26,Government initiatives
26,30,Government initiatives
27,44,Government initiatives
28,35,Government initiatives
29,26,Government initiatives
30,31,Government initiatives
31,62,Government initiatives
32,55,Government initiatives
33,33,Government initiatives
34,25,Government initiatives
35,42,Government initiatives
36,26,Government initiatives
37,47,Government initiatives
38,40,Government initiatives
39,31,Government initiatives
40,25,Government initiatives
41,36,Government initiatives
42,32,Government initiatives
43,47,Government initiatives
44,36,Government initiatives
45,33,Government initiatives
46,30,Government initiatives
47,35,Government initiatives
48,32,Government initiatives
49,35,Government initiatives
50,43,Government initiatives
51,41,Government initiatives
52,50,Government initiatives
53,35,Government initiatives
54,34,Government initiatives
55,34,Government initiatives
56,41,Government initiatives
57,47,Government initiatives
58,36,Government initiatives
59,43,Government initiatives
60,36,Government initiatives
61,32,Government initiatives
62,53,Government initiatives
63,32,Government initiatives
64,48,Government initiatives
65,42,Government initiatives
66,42,Government initiatives
67,35,Government initiatives
68,32,Government initiatives
69,25,Government initiatives
70,38,Government initiatives
71,41,Government initiatives
72,34,Government initiatives
73,27,Government initiatives
74,35,Government initiatives
75,34,Government initiatives
76,52,Government initiatives
77,41,Government initiatives
78,41,Government initiatives
79,34,Government initiatives
80,42,Government initiatives
81,38,Government initiatives
82,49,Government initiatives
83,41,Government initiatives
84,39,Government initiatives
85,35,Government initiatives
86,41,Government initiatives
87,35,Government initiatives
88,26,Government initiatives
89,47,Government initiatives
90,35,Government initiatives
91,41,Government initiatives
92,43,Government initiatives
93,42,Government initiatives
94,38,Government initiatives
95,25,Government initiatives
96,32,Government initiatives
97,35,Government initiatives
98,35,Government initiatives
99,30,Government initiatives
100,35,Government initiatives
101,38,Government initiatives
102,43,Government initiatives
103,43,Government initiatives
104,40,Government initiatives
105,26,Government initiatives
106,32,Government initiatives
107,36,Government initiatives
108,36,Government initiatives
109,35,Government initiatives
110,26,Government initiatives
111,35,Government initiatives
112,45,Government initiatives
113,28,Government initiatives
114,24,Government initiatives
115,39,Government initiatives
116,13,Government initiatives
117,45,Government initiatives
118,53,Government initiatives
119,39,Government initiatives
120,38,Government initiatives
121,30,Government initiatives
122,35,Government initiatives
123,35,Government initiatives
124,20,Government initiatives
125,31,Government initiatives
126,29,Government initiatives
127,27,Government initiatives
128,43,Government initiatives
129,43,Government initiatives
130,35,Government initiatives
131,43,Government initiatives
132,43,Government initiatives
133,38,Government initiatives
134,25,Government initiatives
135,39,Government initiatives
136,27,Government initiatives
137,40,Government initiatives
0,36,Agricultural intensification
1,48,Agricultural intensification
2,32,Agricultural intensification
3,34,Agricultural intensification
4,31,Agricultural intensification
5,62,Agricultural intensification
6,35,Agricultural intensification
7,44,Agricultural intensification
8,35,Agricultural intensification
9,36,Agricultural intensification
10,30,Agricultural intensification
11,43,Agricultural intensification
12,41,Agricultural intensification
13,37,Agricultural intensification
14,35,Agricultural intensification
15,43,Agricultural intensification
16,59,Agricultural intensification
17,59,Agricultural intensification
18,37,Agricultural intensification
19,48,Agricultural intensification
20,34,Agricultural intensification
21,52,Agricultural intensification
22,36,Agricultural intensification
23,35,Agricultural intensification
24,45,Agricultural intensification
25,39,Agricultural intensification
26,35,Agricultural intensification
27,32,Agricultural intensification
0,41,Overall
1,35,Overall
2,33,Overall
3,39,Overall
4,41,Overall
5,13,Overall
6,50,Overall
7,47,Overall
8,38,Overall
9,38,Overall
10,47,Overall
11,36,Overall
12,36,Overall
13,52,Overall
14,28,Overall
15,40,Overall
16,34,Overall
17,41,Overall
18,48,Overall
19,41,Overall
20,30,Overall
21,43,Overall
22,35,Overall
23,39,Overall
24,38,Overall
25,44,Overall
26,25,Overall
27,27,Overall
28,46,Overall
29,32,Overall
30,36,Overall
31,46,Overall
32,22,Overall
33,32,Overall
34,29,Overall
35,37,Overall
36,35,Overall
37,38,Overall
38,39,Overall
39,53,Overall
40,39,Overall
41,38,Overall
42,26,Overall
43,15,Overall
44,28,Overall
45,30,Overall
46,38,Overall
47,31,Overall
48,31,Overall
49,41,Overall
50,44,Overall
51,38,Overall
52,39,Overall
53,36,Overall
54,46,Overall
55,51,Overall
56,41,Overall
57,39,Overall
58,39,Overall
59,29,Overall
60,39,Overall
61,20,Overall
62,36,Overall
63,41,Overall
64,47,Overall
65,41,Overall
66,35,Overall
67,37,Overall
68,34,Overall
69,45,Overall
70,30,Overall
71,30,Overall
72,28,Overall
73,33,Overall
74,47,Overall
75,36,Overall
76,35,Overall
77,36,Overall
78,31,Overall
79,36,Overall
80,27,Overall
81,32,Overall
82,41,Overall
83,29,Overall
84,41,Overall
85,31,Overall
86,29,Overall
87,34,Overall
88,47,Overall
89,41,Overall
90,36,Overall
91,31,Overall
92,43,Overall
93,36,Overall
94,36,Overall
95,40,Overall
96,53,Overall
97,42,Overall
98,43,Overall
99,37,Overall
100,43,Overall
101,41,Overall
102,43,Overall
103,30,Overall
104,21,Overall
105,54,Overall
106,33,Overall
107,59,Overall
108,43,Overall
109,40,Overall
110,28,Overall
111,39,Overall
112,44,Overall
113,25,Overall
114,19,Overall
115,36,Overall
116,25,Overall
117,47,Overall
118,42,Overall
119,31,Overall
120,35,Overall
121,50,Overall
122,41,Overall
123,25,Overall
124,36,Overall
125,30,Overall
126,33,Overall
127,30,Overall
128,39,Overall
129,23,Overall
130,31,Overall
131,27,Overall
132,44,Overall
133,50,Overall
134,30,Overall
135,41,Overall
136,31,Overall
137,32,Overall
138,44,Overall
139,25,Overall
140,35,Overall
141,30,Overall
142,43,Overall
143,39,Overall
144,35,Overall
145,35,Overall
146,36,Overall
147,41,Overall
148,42,Overall
149,34,Overall
150,47,Overall
151,37,Overall
152,42,Overall
153,32,Overall
154,43,Overall
155,38,Overall
156,30,Overall
157,60,Overall
158,41,Overall
159,33,Overall
160,23,Overall
161,34,Overall
162,35,Overall
163,39,Overall
164,29,Overall
165,48,Overall
166,42,Overall
167,36,Overall
168,47,Overall
169,46,Overall
170,42,Overall
171,45,Overall
172,31,Overall
173,35,Overall
174,44,Overall
175,39,Overall
176,48,Overall
177,30,Overall
178,35,Overall
179,24,Overall
180,39,Overall
181,31,Overall
182,32,Overall
183,43,Overall
184,48,Overall
185,33,Overall
186,45,Overall
187,44,Overall
188,34,Overall
189,34,Overall
190,37,Overall
191,41,Overall
192,28,Overall
193,35,Overall
194,37,Overall
195,27,Overall
196,36,Overall
197,41,Overall
198,47,Overall
199,34,Overall
200,42,Overall
201,37,Overall
202,44,Overall
203,33,Overall
204,33,Overall
205,34,Overall
206,29,Overall
207,37,Overall
208,47,Overall
209,45,Overall
210,34,Overall
211,30,Overall
212,40,Overall
213,46,Overall
214,46,Overall
215,47,Overall
216,16,Overall
217,26,Overall
218,37,Overall
219,56,Overall
220,34,Overall
221,38,Overall
222,30,Overall
223,32,Overall
224,43,Overall
225,35,Overall
226,48,Overall
227,43,Overall
228,40,Overall
229,38,Overall
230,38,Overall
231,38,Overall
232,50,Overall
233,35,Overall
234,35,Overall
235,38,Overall
236,40,Overall
237,39,Overall
238,40,Overall
239,44,Overall
240,32,Overall
241,32,Overall
242,33,Overall
243,42,Overall
244,45,Overall
245,34,Overall
246,35,Overall
247,30,Overall
248,38,Overall
249,37,Overall
250,32,Overall
251,40,Overall
252,41,Overall
253,36,Overall
254,28,Overall
255,33,Overall
256,42,Overall
257,45,Overall
258,39,Overall
259,24,Overall
260,31,Overall
261,42,Overall
262,40,Overall
263,43,Overall
264,36,Overall
265,56,Overall
266,44,Overall
267,34,Overall
268,26,Overall
269,34,Overall
270,37,Overall
271,41,Overall
272,41,Overall
273,40,Overall
274,59,Overall
275,40,Overall
276,41,Overall
277,35,Overall
278,40,Overall
279,28,Overall
280,48,Overall
281,30,Overall
282,38,Overall
283,44,Overall
284,28,Overall
285,18,Overall
286,51,Overall
287,20,Overall
288,34,Overall
289,21,Overall
290,37,Overall
291,33,Overall
292,39,Overall
293,33,Overall
294,28,Overall
295,41,Overall
296,39,Overall
297,39,Overall
298,49,Overall
299,50,Overall
300,25,Overall
301,45,Overall
302,37,Overall
303,36,Overall
304,33,Overall
305,45,Overall
306,35,Overall
307,31,Overall
308,32,Overall
309,41,Overall
310,22,Overall
311,52,Overall
312,37,Overall
313,17,Overall
314,52,Overall
315,35,Overall
316,49,Overall
317,28,Overall
318,30,Overall
319,43,Overall
320,45,Overall
321,41,Overall
322,44,Overall
323,47,Overall
324,39,Overall
325,25,Overall
326,43,Overall
327,35,Overall
328,38,Overall
329,39,Overall
330,33,Overall
331,46,Overall
332,57,Overall
333,48,Overall
334,43,Overall
335,41,Overall
336,41,Overall
337,58,Overall
338,42,Overall
339,32,Overall
340,38,Overall
341,35,Overall
342,35,Overall
343,34,Overall
344,25,Overall
345,40,Overall
346,50,Overall
347,38,Overall
348,36,Overall
349,44,Overall
350,41,Overall
351,33,Overall
352,45,Overall
353,30,Overall
354,47,Overall
355,44,Overall
356,32,Overall
357,32,Overall
358,33,Overall
359,39,Overall
360,32,Overall
361,33,Overall
362,47,Overall
363,34,Overall
364,39,Overall
365,32,Overall
366,38,Overall
367,43,Overall
368,30,Overall
369,39,Overall
370,48,Overall
371,33,Overall
372,30,Overall
373,64,Overall
374,34,Overall
375,28,Overall
376,35,Overall
377,25,Overall
378,41,Overall
379,11,Overall
380,34,Overall
381,42,Overall
382,31,Overall
383,35,Overall
384,19,Overall
385,43,Overall
386,40,Overall
387,32,Overall
388,35,Overall
389,47,Overall
390,44,Overall
391,27,Overall
392,35,Overall
393,32,Overall
394,35,Overall
395,43,Overall
396,29,Overall
397,36,Overall
398,30,Overall
399,38,Overall
400,18,Overall
401,48,Overall
402,41,Overall
403,35,Overall
404,37,Overall
405,39,Overall
406,54,Overall
407,37,Overall
408,38,Overall
409,32,Overall
410,33,Overall
411,39,Overall
412,34,Overall
413,35,Overall
414,48,Overall
415,44,Overall
416,31,Overall
417,36,Overall
418,61,Overall
419,48,Overall
420,41,Overall
421,47,Overall
422,29,Overall
423,32,Overall
424,39,Overall
425,26,Overall
426,41,Overall
427,38,Overall
428,34,Overall
429,40,Overall
430,13,Overall
431,39,Overall
432,41,Overall
433,39,Overall
434,28,Overall
435,34,Overall
436,32,Overall
437,24,Overall
438,33,Overall
439,44,Overall
440,30,Overall
441,43,Overall
442,42,Overall
443,42,Overall
444,39,Overall
445,46,Overall
446,41,Overall
447,37,Overall
448,41,Overall
449,31,Overall
450,31,Overall
451,40,Overall
452,38,Overall
453,31,Overall
454,29,Overall
455,33,Overall
456,35,Overall
457,24,Overall
458,40,Overall
459,37,Overall
460,47,Overall
461,48,Overall
462,42,Overall
463,33,Overall
464,41,Overall
465,35,Overall
466,32,Overall
467,36,Overall
468,39,Overall
469,58,Overall
470,34,Overall
471,41,Overall
472,44,Overall
473,33,Overall
474,24,Overall
475,27,Overall
476,47,Overall
477,36,Overall
478,31,Overall
479,36,Overall
480,30,Overall
481,58,Overall
482,55,Overall
483,35,Overall
484,33,Overall
485,30,Overall
486,30,Overall
487,39,Overall
488,31,Overall
489,51,Overall
490,30,Overall
491,46,Overall
492,44,Overall
